initiales,festival,style_festival,date,horaire,lieu,ville,prix,genre,spectacle1,artiste1,style1,spectacle2,artiste2,style2,spectacle3,artiste3,style3,spectacle4,artiste4,style4,lien1,lien2,lien3,lien4
at,,,Vendredi 7,19h-22h,V&B Le Mans nord,,0 €,c,,puppa nadem,reggae hip hop,,junior dread,reggae,,Banos music,reggae,,,,,,,
zz,Fête de la musique,,Samedi 22,19h,,Trangé,0 €,c,,l'équipe d'hier,,,Kirjova,,,almost good,,,gospel,,,,,
ab,Fête de la musique,,Samedi 22,soir,,Fillé,0 €,c,,Sibé Fadjo,afro blues,,,,,,,,,,,,,
jlb,Le festival music Meurcé 2024,,Samedi 29,18h,,Meurcé,10 €,c,,"MOUSSIER TOMBOLA, TOLVY & CHRIS ANDERSON",Grande finale (sarth’s got voice talent),,,,,,,,,,,,,
zz,,,Samedi 8,20h30 & 21h30,Abbaye de Tuffé,,0 €,sv,Un diner pour 1,Le P'tit Cirk,cirque,La boule,Liam Lelarge & Kim Marro,cirque,,,,,,,,,,
zz,Le Mans plage,,Dimanche 16,17h30,Au Parc des prairies de Funay (situé devant la piscine des Atlantides),,0 €,sv,Les rendez-vous contes de l’été ,Théâtre du Passeur,contes et musiques,,,,,,,,,,,,,
zz,Le Mans plage,,Dimanche 2,17h30,Au Parc des prairies de Funay (situé devant la piscine des Atlantides),,0 €,sv,Les rendez-vous contes de l’été ,Théâtre du Passeur,contes et musiques,,,,,,,,,,,,,
zz,Le Mans plage,,Dimanche 23,17h30,Au Parc des prairies de Funay (situé devant la piscine des Atlantides),,0 €,sv,Les rendez-vous contes de l’été ,Théâtre du Passeur,contes et musiques,,,,,,,,,,,,,
zz,Le Mans plage,,Dimanche 30,17h30,Au Parc des prairies de Funay (situé devant la piscine des Atlantides),,0 €,sv,Les rendez-vous contes de l’été ,Théâtre du Passeur,contes et musiques,,,,,,,,,,,,,
zz,Le Mans plage,,Dimanche 9,17h30,Au Parc des prairies de Funay (situé devant la piscine des Atlantides),,0 €,sv,Les rendez-vous contes de l’été ,Théâtre du Passeur,contes et musiques,,,,,,,,,,,,,
zz,Le Mans plage,,Samedi 1,17h30,Au Parc des prairies de Funay (situé devant la piscine des Atlantides),,0 €,sv,Batuc’a Malice,Cie Karnavage,spectacle de rue,,,,,,,,,,,,,
zz,Le Mans plage,,Vendredi 14,17h30,Au Parc des prairies de Funay (situé devant la piscine des Atlantides),,0 €,sv,Les rendez-vous contes de l’été ,Théâtre du Passeur,contes et musiques,,,,,,,,,,,,,
zz,Le Mans plage,,Vendredi 21,17h30,Au Parc des prairies de Funay (situé devant la piscine des Atlantides),,0 €,sv,Les rendez-vous contes de l’été ,Théâtre du Passeur,contes et musiques,,,,,,,,,,,,,
zz,Le Mans plage,,Vendredi 28,17h30,Au Parc des prairies de Funay (situé devant la piscine des Atlantides),,0 €,sv,Les rendez-vous contes de l’été ,Théâtre du Passeur,contes et musiques,,,,,,,,,,,,,
zz,Le Mans plage,,Vendredi 7,17h30,Au Parc des prairies de Funay (situé devant la piscine des Atlantides),,0 €,sv,Les rendez-vous contes de l’été ,Théâtre du Passeur,contes et musiques,,,,,,,,,,,,,
ce,,,Jeudi 13,20h & 21h30,Blue Zinc,,au chapeau,sv,,Le Set Comedy,hum.,,,,,,,,,,,,,
ce,,,Mardi 11,20h30,Blue Zinc,,au chapeau,sv,,Le Set Comedy,hum.,,,,,,,,,,,,,
ce,,,Mardi 18,20h30,Blue Zinc,,au chapeau,sv,,Le Set Comedy,hum.,,,,,,,,,,,,,
ce,,,Mardi 25,20h30,Blue Zinc,,au chapeau,sv,,Le Set Comedy,hum.,,,,,,,,,,,,,
ce,,,Mardi 4,20h30,Blue Zinc,,au chapeau,sv,,Le Set Comedy,hum.,,,,,,,,,,,,,
ce,Tempo,,Mercredi 12,20h30,Blue Zinc,,au chapeau,sv,,,scène ouv.+Jam,,,,,,,,,,,,,
ce,,,Vendredi 14,,Blue Zinc,,au chapeau,sv,,Guillaume Morrow,hum.,,,,,,,,,,,,,
jlb,,,Samedi 15,11h,Cirque Mimulus,Fresnay-sur-Sarthe,3 €,sv,Fëte des Drilles,spectacle fin d'année,,,,,,,,,,,,,,
jlb,,,Dimanche 23,14h30,Comédie Le Mans,,10 €,sv,"Femmes, on sème",,Atelier,,,,,,,,,,,,,
jlb,,,Dimanche 23,20h30,Comédie Le Mans,,10 €,sv,Procès d'un humoriste,,humour,,,,,,,,,,,,,
jlb,,,Dimanche 30,14h30,Comédie Le Mans,,10 €,sv,Ménages en scène,,Humour,,,,,,,,,,,,,
jlb,,,Dimanche 30,21h,Comédie Le Mans,,10 €,sv,Un autel nomme désir,,,,,,,,,,,,,,,
jlb,,,Dimanche 9,14h30,Comédie Le Mans,,10 €,sv,IA molière au théâtre !,,Théâtre amateur,,,,,,,,,,,,,
jlb,,,Jeudi 27,21h,Comédie Le Mans,,28 €,sv,"Je n’aime pas rire, ça me rappelle le boulot",Albert Meslay,One Man Show,,,,,,,,,,,,,
jlb,,,Jeudi 6,20h31,Comédie Le Mans,,Complet,sv,En attendant le spectacle,Malik Bentalha,Stand Up,,,,,,,,,,,,,
jlb,,,Lundi 17,20h30,Comédie Le Mans,,10 €,sv,Les impro'bables,,Impro,,,,,,,,,,,,,
jlb,,,Lundi 24,20h30,Comédie Le Mans,,10 €,sv,Humour en scène,,Stand Up,,,,,,,,,,,,,
jlb,,,Lundi 3,20h30,Comédie Le Mans,,5 €,sv,Une drôle d'équipe,,,,,,,,,,,,,,,
jlb,,,Mardi 11,21h,Comédie Le Mans,,25 €,sv,Ozzy,Guillermo Guiz,Stand Up,,,,,,,,,,,,,
jlb,,,Mercredi 12,21h,Comédie Le Mans,,24 €,sv,Ozzy,Guillermo Guiz,Stand Up,,,,,,,,,,,,,
jlb,,,Mercredi 26,21h,Comédie Le Mans,,28 €,sv,,Tahnee,Stand Up,,,,,,,,,,,,,
jlb,,,Mercredi 5,20h30,Comédie Le Mans,,35 €,sv,En attendant le spectacle,Malik Bentalha,Stand Up,,,,,,,,,,,,,
